Run,Level,Steps,SolutionObjects,Mirrors,Refractors,RuleTransitions,Decoys,TotalObjects,GridWidth,GridHeight,Cl,Ch,Ci,MID,Solved,SolvePhase,SearchNodes,SearchTimeMs,TotalPlacements,InPlaceRotations,Relocations,ExecutionTimeMs,SweepIterations,SweepRelocations,Solve Time (×1000 ms),GenerationTimeMs
757,370,3,2,2,0,0,3,5,16,16,0.0195,0,0,0.0098,1,Sweep-S1,13,8.79,1,1,0,5334.96,4,0,5649.41,11.72
758,371,4,3,2,1,1,3,6,16,16,0.0234,0.5,0.3333,0.2284,1,Sweep-S1,33,17.58,3,3,0,15600.59,23,0,15923.83,14.65
759,372,5,4,2,2,3,3,7,16,16,0.0273,1,0.5,0.4137,0,Sweep,196,16.6,4,4,0,29778.32,106,0,30096.68,9.77
760,372,6,5,3,2,4,3,8,16,16,0.0313,1,0.4,0.3956,1,Sweep-S1,598,41.02,5,5,0,26646.48,13,0,26995.12,9.77
761,373,7,6,2,4,3,3,9,16,16,0.0352,0.6,0.6667,0.3309,0,Sweep,281,619.14,4,0,4,41421.88,150,0,42341.8,10.74
762,373,8,7,4,3,3,3,10,16,16,0.0391,0.5,0.4286,0.2552,1,Sweep-S1,225800,8019.53,0,0,0,1690.43,16,0,10014.65,10.74
763,374,9,8,7,1,2,3,11,16,16,0.043,0.2857,0.125,0.1322,1,Sweep-S1,13,36.13,1,0,1,7528.32,4,0,7870.12,10.74
764,375,3,2,2,0,0,4,6,16,16,0.0234,0,0,0.0117,1,Sweep-S1,13,8.79,1,1,0,5346.68,4,0,5658.2,9.77
765,376,4,3,3,0,0,4,7,16,16,0.0273,0,0,0.0137,1,Sweep-S1,37,7.81,1,1,0,9724.61,36,0,10039.06,9.77
766,377,5,4,2,2,2,4,8,16,16,0.0313,0.6667,0.5,0.3156,0,Sweep,437400,8002.93,0,0,0,12565.43,128,0,20875.98,9.77
767,377,6,5,4,1,1,4,9,16,16,0.0352,0.25,0.2,0.1326,0,1A,295038,8020.51,0,0,0,11256.84,116,0,19581.05,9.77
768,377,7,6,5,1,2,4,10,16,16,0.0391,0.4,0.1667,0.1729,0,Sweep,473000,8005.86,0,0,0,15321.29,155,0,23627.93,10.74
769,377,8,7,4,3,5,4,11,16,16,0.043,0.8333,0.4286,0.3572,1,Sweep-S1,517,54.69,1,0,1,9914.06,4,0,10271.48,10.74
770,378,9,7,6,1,1,4,11,16,16,0.043,0.1667,0.1429,0.1001,1,1B,1,8.79,1,0,1,9008.79,0,0,9625,10.74
771,379,3,2,2,0,0,0,2,16,16,0.0078,0,0,0.0039,1,Sweep-S1,19,8.79,1,1,0,5715.82,18,0,6029.3,9.77
772,380,4,3,3,0,0,0,3,16,16,0.0117,0,0,0.0059,1,Sweep-S1,29,15.63,3,3,0,13893.55,20,0,14217.77,9.77
773,381,5,4,3,1,1,0,4,16,16,0.0156,0.3333,0.25,0.1578,0,Sweep,661,28.32,2,2,0,14832.03,74,0,15163.09,10.74
774,381,6,5,2,3,1,0,5,16,16,0.0195,0.25,0.6,0.2048,0,Sweep,774,12183.59,1,0,1,8649.41,69,1,21136.72,9.77
775,381,7,6,4,2,1,0,6,16,16,0.0234,0.2,0.3333,0.1384,0,Sweep,4890,231.45,4,4,0,34649.41,137,0,35183.59,10.74
776,381,8,7,4,3,3,0,7,16,16,0.0273,0.5,0.4286,0.2494,1,Trivial,0,0,0,0,0,0,0,0,302.73,9.77
777,382,9,4,4,0,0,0,4,16,16,0.0156,0,0,0.0078,1,Sweep-S1,21,17.58,4,4,0,17010.74,12,0,17332.03,9.77
778,383,3,2,2,0,0,1,3,16,16,0.0117,0,0,0.0059,0,Sweep,758,4923.83,1,0,1,5234.38,53,1,10463.87,9.77
779,383,4,3,2,1,2,1,4,16,16,0.0156,1,0.3333,0.3745,1,Sweep-S1,5,7.81,1,0,1,6748.05,4,0,7057.62,10.74
780,384,5,4,3,1,1,1,5,16,16,0.0195,0.3333,0.25,0.1598,0,Sweep,34078,3098.63,0,0,0,8967.77,93,0,12376.95,10.74
781,384,6,5,2,3,3,1,6,16,16,0.0234,0.75,0.6,0.3567,0,Sweep,69907,3875,4,4,0,30159.18,137,0,34337.89,16.6
782,384,7,4,3,1,1,1,5,16,16,0.0195,0.3333,0.25,0.1598,1,1B,1,7.81,1,0,1,6788.09,0,0,7408.2,10.74
783,385,8,5,3,2,3,1,6,16,16,0.0234,0.75,0.4,0.3167,1,Sweep-S1,196000,8002.93,0,0,0,253.91,2,0,8559.57,9.77
784,386,9,5,2,3,3,1,6,16,16,0.0234,0.75,0.6,0.3567,1,Sweep-S1,18,7.81,1,0,1,8950.2,17,0,9261.72,9.77
785,387,3,2,2,0,0,2,4,16,16,0.0156,0,0,0.0078,1,Sweep-S1,19,7.81,1,1,0,6260.74,18,0,6574.22,13.67
786,388,4,3,2,1,2,2,5,16,16,0.0195,1,0.3333,0.3764,1,Sweep-S1,5,7.81,1,0,1,8505.86,4,0,8821.29,9.77
787,389,5,3,2,1,1,2,5,16,16,0.0195,0.5,0.3333,0.2264,0,Sweep,774,12266.6,1,0,1,8729.49,69,1,21301.76,10.74
788,389,6,5,2,3,2,2,7,16,16,0.0273,0.5,0.6,0.2837,1,Sweep-S1,5,7.81,1,0,1,6759.77,4,0,7072.27,10.74
789,390,7,3,3,0,0,2,5,16,16,0.0195,0,0,0.0098,0,Sweep,34067,10279.3,0,0,0,7861.33,82,0,18442.38,9.77
790,390,8,7,5,2,3,2,9,16,16,0.0352,0.5,0.2857,0.2247,0,Sweep,379400,8003.91,0,0,0,8762.7,90,0,17067.38,10.74
791,390,9,7,5,2,2,2,9,16,16,0.0352,0.3333,0.2857,0.1747,1,Trivial,0,0,0,0,0,0,0,0,302.73,10.74
792,391,3,2,2,0,0,3,5,16,16,0.0195,0,0,0.0098,1,Trivial,0,0,0,0,0,0,0,0,301.76,9.77
793,392,4,3,1,2,1,3,6,16,16,0.0234,0.5,0.6667,0.2951,1,Sweep-S1,5,7.81,1,0,1,7254.88,4,0,7570.31,10.74
794,393,5,3,2,1,1,3,6,16,16,0.0234,0.5,0.3333,0.2284,1,1B,1,9.77,1,0,1,9220.7,0,0,9835.94,10.74
795,394,6,5,3,2,2,3,8,16,16,0.0313,0.5,0.4,0.2456,0,1A,296070,8020.51,0,0,0,12258.79,124,0,20583.98,10.74
796,394,7,4,3,1,2,3,7,16,16,0.0273,0.6667,0.25,0.2637,1,Trivial,0,0,0,0,0,0,0,0,304.69,14.65
797,395,8,6,4,2,3,3,9,16,16,0.0352,0.6,0.3333,0.2642,0,Sweep,444200,8006.84,0,0,0,15158.2,153,0,23471.68,12.7
798,395,9,6,3,3,2,3,9,16,16,0.0352,0.4,0.5,0.2376,0,Sweep,8340,532.23,6,6,0,49605.47,139,0,50441.41,12.7
799,395,3,2,2,0,0,4,6,16,16,0.0234,0,0,0.0117,1,Sweep-S1,6,9.77,1,1,0,5783.2,4,0,6095.7,9.77
800,396,4,3,2,1,2,4,7,16,16,0.0273,1,0.3333,0.3803,0,Sweep,180,15.63,4,4,0,26582.03,106,0,26904.3,11.72
801,396,5,4,2,2,2,4,8,16,16,0.0313,0.6667,0.5,0.3156,0,Sweep,340000,8005.86,0,0,0,7826.17,81,0,16132.81,9.77
802,396,6,5,5,0,0,4,9,16,16,0.0352,0,0,0.0176,0,Sweep,373000,8009.77,0,0,0,10388.67,106,0,18703.13,9.77
803,396,7,6,4,2,4,4,10,16,16,0.0391,0.8,0.3333,0.3262,1,Sweep-S1,198400,8003.91,0,0,0,179.69,1,0,8484.38,9.77
804,397,8,7,3,4,2,4,11,16,16,0.043,0.3333,0.5714,0.2358,0,Sweep,810,23644.53,1,0,1,14125,105,1,38072.27,11.72
805,397,9,6,3,3,3,4,10,16,16,0.0391,0.6,0.5,0.2995,1,Sweep-S1,198000,8005.86,0,0,0,1037.11,10,0,9351.56,9.77
806,398,3,2,2,0,0,0,2,16,16,0.0078,0,0,0.0039,1,Sweep-S1,5,7.81,1,0,1,7562.5,4,0,7873.05,9.77
807,399,4,3,2,1,2,0,3,16,16,0.0117,1,0.3333,0.3725,0,Sweep,754,3734.38,1,0,1,4650.39,49,1,8689.45,9.77
808,399,5,4,4,0,0,0,4,16,16,0.0156,0,0,0.0078,1,1B,1,7.81,1,0,1,7277.34,0,0,7900.39,9.77
809,400,6,4,3,1,2,0,4,16,16,0.0156,0.6667,0.25,0.2578,1,1B,1,7.81,1,0,1,6859.38,0,0,7474.61,9.77
810,401,7,6,4,2,3,0,6,16,16,0.0234,0.6,0.3333,0.2584,0,Sweep,4741,226.56,5,5,0,36044.92,122,0,36576.17,9.77
811,401,8,4,4,0,0,0,4,16,16,0.0156,0,0,0.0078,1,1B,2,7.81,2,0,2,15216.8,0,0,15837.89,9.77
812,402,9,5,4,1,1,0,5,16,16,0.0195,0.25,0.2,0.1248,1,1B,1,7.81,1,0,1,5978.52,0,0,6591.8,9.77
813,403,3,2,2,0,0,1,3,16,16,0.0117,0,0,0.0059,0,Sweep,758,6326.17,1,0,1,5181.64,53,1,11812.5,11.72
814,403,4,3,0,3,0,1,4,16,16,0.0156,0,1,0.2078,0,Sweep,762,10027.34,1,0,1,5476.56,57,1,15808.59,11.72
815,403,5,4,3,1,2,1,5,16,16,0.0195,0.6667,0.25,0.2598,1,Sweep-S1,166,17.58,5,5,0,24689.45,29,0,25007.81,11.72
816,404,6,4,2,2,2,1,5,16,16,0.0195,0.6667,0.5,0.3098,1,1B,1,7.81,1,0,1,7457.03,0,0,8070.31,13.67
817,405,7,4,0,4,0,1,5,16,16,0.0195,0,1,0.2098,0,Sweep,663,29.3,3,3,0,24822.27,84,0,25154.3,11.72
818,405,8,6,3,3,2,1,7,16,16,0.0273,0.4,0.5,0.2337,0,Sweep,404800,8005.86,0,0,0,10462.89,107,0,18769.53,9.77
819,405,9,8,6,2,1,1,9,16,16,0.0352,0.1429,0.25,0.1104,0,Sweep,4247,220.7,9,9,0,57470.7,140,0,57992.19,9.77
820,405,3,2,2,0,0,2,4,16,16,0.0156,0,0,0.0078,1,Sweep-S1,21,15.63,3,3,0,16255.86,12,0,16578.13,9.77
821,406,4,3,2,1,1,2,5,16,16,0.0195,0.5,0.3333,0.2264,1,Sweep-S1,23,13.67,5,5,0,22501.95,12,0,22824.22,9.77
822,407,5,4,2,2,3,2,6,16,16,0.0234,1,0.5,0.4117,1,Sweep-S1,6,9.77,1,0,1,8335.94,5,0,8650.39,9.77
823,408,6,5,2,3,2,2,7,16,16,0.0273,0.5,0.6,0.2837,1,Sweep-S1,33959,1642.58,6,6,0,33976.56,29,0,35925.78,11.72
824,409,7,6,5,1,2,2,8,16,16,0.0313,0.4,0.1667,0.169,0,1A,295138,8003.91,0,0,0,15115.23,153,0,23425.78,23.44
825,409,8,6,5,1,2,2,8,16,16,0.0313,0.4,0.1667,0.169,0,Sweep,362000,8007.81,0,0,0,7964.84,82,0,16279.3,11.72
826,409,9,8,5,3,4,2,10,16,16,0.0391,0.5714,0.375,0.266,0,Sweep,655400,8007.81,0,0,0,22806.64,232,0,31121.09,11.72
827,409,3,2,2,0,0,3,5,16,16,0.0195,0,0,0.0098,1,1B,1,9.77,1,0,1,9076.17,0,0,9691.41,9.77
828,410,4,3,1,2,2,3,6,16,16,0.0234,1,0.6667,0.4451,0,Sweep,5226,240.23,2,2,0,18107.42,96,0,18650.39,9.77
829,410,5,4,2,2,2,3,7,16,16,0.0273,0.6667,0.5,0.3137,0,Sweep,396800,8001.95,0,0,0,9839.84,101,0,18142.58,11.72
830,410,6,3,1,2,2,3,6,16,16,0.0234,1,0.6667,0.4451,0,Sweep,784,14105.47,1,0,1,10070.31,79,1,24482.42,9.77
831,410,7,5,5,0,0,3,8,16,16,0.0313,0,0,0.0156,0,Sweep,415800,8005.86,0,0,0,10302.73,106,0,18621.09,9.77
832,410,8,7,4,3,3,3,10,16,16,0.0391,0.5,0.4286,0.2552,0,Sweep,33486,1746.09,8,8,0,56443.36,195,0,58494.14,9.77
833,410,9,7,5,2,3,3,10,16,16,0.0391,0.5,0.2857,0.2267,0,Sweep,596200,8003.91,0,0,0,21195.31,211,0,29505.86,9.77
834,410,3,2,2,0,0,4,6,16,16,0.0234,0,0,0.0117,1,Trivial,0,0,0,0,0,0,0,0,306.64,9.77
835,411,4,3,2,1,2,4,7,16,16,0.0273,1,0.3333,0.3803,0,Sweep,348600,8009.77,0,0,0,7236.33,74,0,15548.83,11.72
836,411,5,4,1,3,2,4,8,16,16,0.0313,0.6667,0.75,0.3656,0,Sweep,5237,263.67,6,6,0,35552.73,107,0,36119.14,9.77
837,411,6,4,3,1,2,4,8,16,16,0.0313,0.6667,0.25,0.2656,1,Sweep-S1,37,5.86,1,1,0,9724.61,36,0,10037.11,9.77
838,412,7,6,5,1,1,4,10,16,16,0.0391,0.2,0.1667,0.1129,1,1B,1,9.77,1,0,1,7283.2,0,0,7898.44,9.77
839,413,8,7,7,0,0,4,11,16,16,0.043,0,0,0.0215,1,Trivial,0,0,0,0,0,0,0,0,304.69,9.77
840,414,9,6,4,2,1,4,10,16,16,0.0391,0.2,0.3333,0.1462,0,Sweep,496800,8005.86,0,0,0,13394.53,135,0,21701.17,9.77
841,414,3,2,2,0,0,0,2,16,16,0.0078,0,0,0.0039,1,Sweep-S1,6,9.77,1,1,0,6011.72,4,0,6324.22,9.77
842,415,4,3,1,2,1,0,3,16,16,0.0117,0.5,0.6667,0.2892,1,Sweep-S1,178,15.63,2,2,0,10984.38,32,0,11306.64,9.77
843,416,5,4,1,3,2,0,4,16,16,0.0156,0.6667,0.75,0.3578,1,Sweep-S1,182,7.81,1,1,0,11125,45,0,11439.45,11.72
844,417,6,3,2,1,2,0,3,16,16,0.0117,1,0.3333,0.3725,1,1B,1,7.81,1,0,1,7785.16,0,0,8398.44,9.77
845,418,7,6,3,3,4,0,6,16,16,0.0234,0.8,0.5,0.3517,0,Sweep,38033,2205.08,5,5,0,35785.16,128,0,38292.97,9.77
846,418,8,7,6,1,2,0,7,16,16,0.0273,0.3333,0.1429,0.1422,1,1B,1,9.77,1,0,1,6078.13,0,0,6693.36,11.72
847,419,9,8,5,3,5,0,8,16,16,0.0313,0.7143,0.375,0.3049,1,Sweep-S1,205400,8001.95,0,0,0,183.59,1,0,8488.28,11.72
848,420,3,2,2,0,0,1,3,16,16,0.0117,0,0,0.0059,1,Sweep-S1,19,7.81,1,1,0,6199.22,18,0,6511.72,9.77
849,421,4,3,2,1,1,1,4,16,16,0.0156,0.5,0.3333,0.2245,0,Sweep,83,9.77,1,1,0,11292.97,81,0,11603.52,9.77
850,421,5,4,1,3,2,1,5,16,16,0.0195,0.6667,0.75,0.3598,0,Sweep,1178,52.73,2,2,0,16300.78,72,0,16658.2,9.77
851,421,6,5,2,3,3,1,6,16,16,0.0234,0.75,0.6,0.3567,0,Sweep,90,9.77,1,0,1,15878.91,89,0,16189.45,11.72
852,421,7,6,4,2,4,1,7,16,16,0.0273,0.8,0.3333,0.3203,1,1B,1,7.81,1,0,1,5068.36,0,0,5681.64,9.77
853,422,8,7,6,1,2,1,8,16,16,0.0313,0.3333,0.1429,0.1442,0,Sweep,798,19824.22,1,0,1,12468.75,93,1,32597.66,9.77
854,422,9,6,2,4,3,1,7,16,16,0.0273,0.6,0.6667,0.327,0,Sweep,4900,244.14,6,6,0,41937.5,154,0,42482.42,9.77
855,422,3,2,2,0,0,2,4,16,16,0.0156,0,0,0.0078,1,Sweep-S1,6,7.81,1,1,0,6542.97,4,0,6857.42,9.77
856,423,4,3,2,1,1,2,5,16,16,0.0195,0.5,0.3333,0.2264,1,1A,75,9.77,1,1,0,6044.92,0,0,6662.11,9.77
857,424,5,4,4,0,0,2,6,16,16,0.0234,0,0,0.0117,0,Sweep,4268,218.75,3,3,0,25187.5,106,0,25710.94,9.77
858,424,6,4,3,1,2,2,6,16,16,0.0234,0.6667,0.25,0.2617,0,Sweep,806,13087.89,1,0,1,12308.59,101,1,25703.13,9.77
859,424,7,6,3,3,3,2,8,16,16,0.0313,0.6,0.5,0.2956,0,Sweep,410400,8007.81,0,0,0,10691.41,109,0,19001.95,9.77
860,424,8,5,2,3,2,2,7,16,16,0.0273,0.5,0.6,0.2837,1,Sweep-S1,5,7.81,1,0,1,9009.77,4,0,9324.22,11.72
861,425,9,7,5,2,3,2,9,16,16,0.0352,0.5,0.2857,0.2247,0,1A,262860,8001.95,0,0,0,12056.64,123,0,20363.28,9.77
862,425,3,2,2,0,0,3,5,16,16,0.0195,0,0,0.0098,1,Sweep-S1,21,15.63,2,2,0,10115.23,12,0,10439.45,9.77
863,426,4,3,2,1,1,3,6,16,16,0.0234,0.5,0.3333,0.2284,0,Sweep,262219,8005.86,0,0,0,6394.53,66,0,14707.03,9.77
864,426,5,3,2,1,1,3,6,16,16,0.0234,0.5,0.3333,0.2284,0,Sweep,782,9855.47,1,0,1,7453.13,77,1,17615.23,11.72
865,426,6,5,3,2,2,3,8,16,16,0.0313,0.5,0.4,0.2456,1,Sweep-S1,6,11.72,1,0,1,7595.7,5,0,7914.06,9.77
866,427,7,4,2,2,1,3,7,16,16,0.0273,0.3333,0.5,0.2137,0,Sweep,786,15800.78,1,0,1,10308.59,81,1,26416.02,11.72
867,427,8,5,5,0,0,3,8,16,16,0.0313,0,0,0.0156,0,Sweep,338600,8000,0,0,0,7767.58,80,0,16070.31,11.72
868,427,9,4,2,2,2,3,7,16,16,0.0273,0.6667,0.5,0.3137,1,Sweep-S1,6,7.81,1,0,1,8335.94,5,0,8650.39,11.72
869,428,3,2,2,0,0,4,6,16,16,0.0234,0,0,0.0117,1,Sweep-S1,6,7.81,1,0,1,7162.11,5,0,7476.56,9.77
870,429,4,3,1,2,2,4,7,16,16,0.0273,1,0.6667,0.447,1,1B,1,7.81,1,0,1,7296.88,0,0,7912.11,11.72
871,430,5,4,2,2,1,4,8,16,16,0.0313,0.3333,0.5,0.2156,0,Sweep,33082,1634.77,4,4,0,32142.58,176,0,34082.03,9.77
872,430,6,4,4,0,0,4,8,16,16,0.0313,0,0,0.0156,1,Sweep-S1,5,9.77,1,0,1,9011.72,4,0,9326.17,9.77
873,431,7,6,3,3,4,4,10,16,16,0.0391,0.8,0.5,0.3595,0,Sweep,415000,8011.72,0,0,0,11304.69,117,0,19615.23,9.77
874,431,8,7,4,3,4,4,11,16,16,0.043,0.6667,0.4286,0.3072,1,Sweep-S1,715,16521.48,0,0,0,14048.83,2,0,30875,9.77
875,432,9,6,3,3,4,4,10,16,16,0.0391,0.8,0.5,0.3595,1,Sweep-S1,4,9.77,1,0,1,6560.55,3,0,6876.95,11.72
876,433,3,2,2,0,0,0,2,16,16,0.0078,0,0,0.0039,0,Sweep,750,3410.16,1,0,1,4601.56,45,1,8320.31,11.72
877,433,4,3,0,3,0,0,3,16,16,0.0117,0,1,0.2059,0,Sweep,780,7642.58,1,0,1,7361.33,75,1,15308.59,11.72
878,433,5,3,2,1,1,0,3,16,16,0.0117,0.5,0.3333,0.2225,1,Sweep-S1,6,9.77,1,0,1,7099.61,5,0,7416.02,11.72
879,434,6,4,2,2,3,0,4,16,16,0.0156,1,0.5,0.4078,1,1A,75,9.77,1,1,0,5267.58,0,0,5894.53,11.72
880,435,7,6,2,4,2,0,6,16,16,0.0234,0.4,0.6667,0.2651,1,Sweep-S1,99,17.58,2,2,0,14712.89,34,0,15031.25,11.72
881,436,8,6,2,4,2,0,6,16,16,0.0234,0.4,0.6667,0.2651,0,Sweep,99,7.81,1,1,0,13666.02,97,0,13982.42,9.77
882,436,9,8,5,3,4,0,8,16,16,0.0313,0.5714,0.375,0.2621,1,1B,1,9.77,1,0,1,6845.7,0,0,7466.8,11.72
883,437,3,2,2,0,0,1,3,16,16,0.0117,0,0,0.0059,0,Sweep,1250,1457.03,0,0,0,3966.8,41,0,5730.47,9.77
884,437,4,3,2,1,2,1,4,16,16,0.0156,1,0.3333,0.3745,0,Sweep,97,19.53,4,4,0,24898.44,80,0,25226.56,11.72
885,437,5,4,4,0,0,1,5,16,16,0.0195,0,0,0.0098,0,Sweep,107,9.77,1,1,0,16841.8,98,0,17158.2,11.72
886,437,6,5,3,2,1,1,6,16,16,0.0234,0.25,0.4,0.1667,0,Sweep,8910,470.7,3,3,0,28271.48,124,0,29048.83,9.77
887,437,7,4,4,0,0,1,5,16,16,0.0195,0,0,0.0098,1,1B,1,9.77,1,0,1,8796.88,0,0,9417.97,9.77
888,438,8,7,3,4,3,1,8,16,16,0.0313,0.5,0.5714,0.2799,0,1A,332975,8007.81,0,0,0,10167.97,100,0,18478.52,11.72
889,438,9,6,5,1,2,1,7,16,16,0.0273,0.4,0.1667,0.167,1,1B,1,9.77,1,0,1,6871.09,0,0,7494.14,11.72
890,439,3,2,2,0,0,2,4,16,16,0.0156,0,0,0.0078,1,1B,1,7.81,1,0,1,7291.02,0,0,7908.2,11.72
891,440,4,3,2,1,1,2,5,16,16,0.0195,0.5,0.3333,0.2264,0,Sweep,33539,9302.73,0,0,0,10855.47,58,0,20460.94,11.72
892,440,5,4,3,1,2,2,6,16,16,0.0234,0.6667,0.25,0.2617,0,Sweep,782,13443.36,1,0,1,9679.69,77,1,23423.83,11.72
893,440,6,4,1,3,1,2,6,16,16,0.0234,0.3333,0.75,0.2617,0,Sweep,8809,478.52,3,3,0,23992.19,95,0,24773.44,11.72
894,440,7,6,3,3,3,2,8,16,16,0.0313,0.6,0.5,0.2956,1,Sweep-S1,6,7.81,1,0,1,7175.78,5,0,7490.23,11.72
895,441,8,4,2,2,1,2,6,16,16,0.0234,0.3333,0.5,0.2117,1,Sweep-S1,8820,535.16,5,5,0,26511.72,51,0,27351.56,9.77
896,442,9,8,6,2,2,2,10,16,16,0.0391,0.2857,0.25,0.1552,0,Sweep,394200,8001.95,0,0,0,10292.97,106,0,18595.7,11.72
897,442,3,2,2,0,0,3,5,16,16,0.0195,0,0,0.0098,1,Sweep-S1,8,9.77,1,0,1,8750,7,0,9060.55,11.72
898,443,4,3,2,1,1,3,6,16,16,0.0234,0.5,0.3333,0.2284,1,1B,1,9.77,1,0,1,5365.23,0,0,5984.38,11.72
899,444,5,4,4,0,0,3,7,16,16,0.0273,0,0,0.0137,1,Sweep-S1,4125,203.13,5,5,0,29724.61,20,0,30228.52,9.77
900,445,6,4,2,2,3,3,7,16,16,0.0273,1,0.5,0.4137,1,1B,1,7.81,1,0,1,6847.66,0,0,7470.7,9.77
901,446,7,3,2,1,1,3,6,16,16,0.0234,0.5,0.3333,0.2284,0,Sweep,811,14738.28,1,0,1,12779.3,106,1,27824.22,9.77
902,446,8,4,2,2,2,3,7,16,16,0.0273,0.6667,0.5,0.3137,0,Sweep,1226,56.64,4,4,0,33576.17,129,0,33935.55,9.77
903,446,9,6,2,4,3,3,9,16,16,0.0352,0.6,0.6667,0.3309,0,Sweep,618800,8007.81,0,0,0,21642.58,219,0,29957.03,11.72
904,446,3,2,2,0,0,4,6,16,16,0.0234,0,0,0.0117,0,Sweep,262219,8005.86,0,0,0,6410.16,66,0,14720.7,9.77
905,446,4,3,3,0,0,4,7,16,16,0.0273,0,0,0.0137,1,1B,1,9.77,1,0,1,6830.08,0,0,7447.27,9.77
906,447,5,4,2,2,3,4,8,16,16,0.0313,1,0.5,0.4156,1,Sweep-S1,8785,453.13,4,4,0,25482.42,6,0,26238.28,9.77
907,448,6,4,4,0,0,4,8,16,16,0.0313,0,0,0.0156,0,Sweep,99,7.81,1,1,0,16228.52,97,0,16542.97,11.72
908,448,7,6,2,4,4,4,10,16,16,0.0391,0.8,0.6667,0.3929,0,Sweep,567400,8005.86,0,0,0,17199.22,174,0,25509.77,11.72
909,448,8,6,3,3,3,4,10,16,16,0.0391,0.6,0.5,0.2995,0,Sweep,869,14724.61,1,0,1,18732.42,164,1,33763.67,9.77
910,448,9,7,3,4,5,4,11,16,16,0.043,0.8333,0.5714,0.3858,1,Sweep-S1,70,23.44,1,0,1,8115.23,5,0,8443.36,11.72
911,449,3,2,2,0,0,0,2,16,16,0.0078,0,0,0.0039,1,Sweep-S1,6,9.77,1,1,0,5537.11,4,0,5851.56,9.77
912,450,4,3,1,2,1,0,3,16,16,0.0117,0.5,0.6667,0.2892,0,Sweep,220,17.58,2,2,0,16722.66,74,0,17041.02,11.72
913,450,5,3,3,0,0,0,3,16,16,0.0117,0,0,0.0059,0,Sweep,1292,1740.23,0,0,0,6429.69,67,0,8470.7,9.77
914,450,6,5,3,2,3,0,5,16,16,0.0195,0.75,0.4,0.3148,0,Sweep,9400,443.36,2,2,0,19955.08,109,0,20707.03,9.77
915,450,7,3,2,1,1,0,3,16,16,0.0117,0.5,0.3333,0.2225,0,Sweep,786,5195.31,1,0,1,8021.48,81,1,13519.53,9.77
916,450,8,7,4,3,3,0,7,16,16,0.0273,0.5,0.4286,0.2494,1,Sweep-S1,8,7.81,1,0,1,7816.41,7,0,8130.86,9.77
917,451,9,7,3,4,4,0,7,16,16,0.0273,0.6667,0.5714,0.328,1,Sweep-S1,15,15.63,4,4,0,19916.02,5,0,20232.42,9.77
918,452,3,2,2,0,0,1,3,16,16,0.0117,0,0,0.0059,0,Sweep,1282,2861.33,0,0,0,5515.63,57,0,8681.64,13.67
919,452,4,3,2,1,2,1,4,16,16,0.0156,1,0.3333,0.3745,1,Sweep-S1,52,7.81,1,1,0,9412.11,42,0,9720.7,13.67
920,453,5,4,4,0,0,1,5,16,16,0.0195,0,0,0.0098,0,Sweep,774,12539.06,1,0,1,6658.2,69,1,19500,11.72
921,453,6,5,2,3,3,1,6,16,16,0.0234,0.75,0.6,0.3567,1,Trivial,0,0,0,0,0,0,0,0,298.83,9.77
922,454,7,5,4,1,1,1,6,16,16,0.0234,0.25,0.2,0.1267,0,Sweep,780,12642.58,1,0,1,9572.27,75,1,22521.48,9.77
923,454,8,6,3,3,3,1,7,16,16,0.0273,0.6,0.5,0.2937,1,1B,1,7.81,1,0,1,9785.16,0,0,10402.34,9.77
924,455,9,7,6,1,2,1,8,16,16,0.0313,0.3333,0.1429,0.1442,0,Sweep,640,23.44,2,2,0,22941.41,127,0,23271.48,9.77
925,455,3,2,2,0,0,2,4,16,16,0.0156,0,0,0.0078,1,Sweep-S1,21,15.63,3,3,0,14425.78,12,0,14742.19,9.77
926,456,4,3,1,2,1,2,5,16,16,0.0195,0.5,0.6667,0.2931,1,Sweep-S1,8,7.81,1,0,1,8357.42,7,0,8667.97,11.72
927,457,5,4,3,1,2,2,6,16,16,0.0234,0.6667,0.25,0.2617,0,Sweep,782,8060.55,1,0,1,7458.98,77,1,15820.31,11.72
928,457,6,4,3,1,2,2,6,16,16,0.0234,0.6667,0.25,0.2617,0,Sweep,98,7.81,1,1,0,15414.06,97,0,15724.61,9.77
929,457,7,4,4,0,0,2,6,16,16,0.0234,0,0,0.0117,1,1B,1,7.81,1,0,1,7279.3,0,0,7894.53,9.77
930,458,8,6,3,3,3,2,8,16,16,0.0313,0.6,0.5,0.2956,0,1A,327871,8005.86,0,0,0,16265.63,166,0,24578.13,11.72
931,458,9,3,3,0,0,2,5,16,16,0.0195,0,0,0.0098,0,Sweep,33538,10509.77,0,0,0,6667.97,57,0,17482.42,9.77
932,458,3,2,2,0,0,3,5,16,16,0.0195,0,0,0.0098,1,Sweep-S1,21,15.63,4,4,0,21960.94,12,0,22277.34,9.77
933,459,4,3,3,0,0,3,6,16,16,0.0234,0,0,0.0117,1,Sweep-S1,37,7.81,1,1,0,8962.89,36,0,9275.39,9.77
934,460,5,4,2,2,3,3,7,16,16,0.0273,1,0.5,0.4137,0,Sweep,794,11037.11,1,0,1,8673.83,89,1,20011.72,11.72
935,460,6,4,2,2,3,3,7,16,16,0.0273,1,0.5,0.4137,0,Sweep,337000,8005.86,0,0,0,7154.3,74,0,15464.84,9.77
